D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0011.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.28;49.97;3.600;208.0;34.11;
1-1638;27.30;49.97;3.600;208.0;34.13;
1-1639;27.31;49.97;3.600;208.0;34.15;
1-1640;27.33;49.97;3.700;208.0;34.16;
1-1641;27.35;49.97;3.600;208.0;34.18;
1-1642;27.36;49.97;3.600;208.0;34.20;
1-1643;27.38;49.97;3.600;208.0;34.22;
1-1644;27.40;49.97;3.600;208.0;34.24;
1-1645;27.41;49.97;3.700;208.0;34.26;
1-1646;27.43;49.97;3.700;208.0;34.28;
1-1647;27.45;49.97;3.700;208.0;34.30;
1-1648;27.46;49.97;3.600;208.0;34.32;
1-1649;27.48;49.97;3.700;208.0;34.34;
1-1650;27.50;49.97;3.700;208.0;34.36;
1-1651;27.51;49.97;3.700;208.0;34.37;
1-1652;27.53;49.97;3.700;208.0;34.39;
1-1653;27.55;49.97;3.800;208.0;34.41;
1-1654;27.56;49.97;3.800;208.0;34.43;
1-1655;27.58;49.97;3.800;208.0;34.45;
1-1656;27.60;49.97;3.700;208.0;34.47;
1-1657;27.61;49.97;3.700;208.0;34.49;
1-1658;27.63;49.97;3.700;208.0;34.51;
1-1659;27.65;49.97;3.800;208.0;34.53;
1-1660;27.66;49.97;3.700;208.0;34.55;
1-1661;27.68;49.97;3.800;208.0;34.57;
1-1662;27.70;49.97;3.800;208.0;34.59;
1-1663;27.71;49.97;3.800;208.0;34.61;
1-1664;27.73;49.97;3.800;208.0;34.63;
1-1665;27.75;49.97;3.800;208.0;34.65;
1-1666;27.76;49.97;3.700;208.0;34.67;
1-1667;27.78;49.97;3.700;208.0;34.69;
1-1668;27.80;49.97;3.700;208.0;34.71;
1-1669;27.81;49.97;3.700;208.0;34.73;
1-1670;27.83;49.97;3.700;208.0;34.75;
1-1671;27.85;49.97;3.800;208.0;34.77;
1-1672;27.86;49.97;3.700;208.0;34.79;
1-1673;27.88;49.97;3.800;208.0;34.81;
1-1674;27.90;49.97;3.700;208.0;34.83;
1-1675;27.91;49.97;3.800;208.0;34.85;
1-1676;27.93;49.97;3.800;208.0;34.87;
1-1677;27.95;49.97;3.800;208.0;34.89;
1-1678;27.96;49.97;3.700;208.0;34.90;
1-1679;27.98;49.97;3.700;208.0;34.92;
1-1680;28.00;49.97;3.800;208.0;34.94;
1-1681;28.01;49.97;3.800;208.0;34.96;
1-1682;28.03;49.97;3.800;208.1;34.98;
1-1683;28.05;49.97;3.800;208.1;35.00;
1-1684;28.06;49.97;3.800;208.1;35.02;
1-1685;28.08;49.97;3.800;208.1;35.04;
1-1686;28.10;49.97;3.800;208.1;35.06;
1-1687;28.11;49.97;3.900;208.0;35.08;
1-1688;28.13;49.97;3.800;208.1;35.10;
1-1689;28.15;49.97;3.900;208.0;35.12;
1-1690;28.16;49.97;3.900;208.1;35.14;
1-1691;28.18;49.97;3.800;208.1;35.16;
1-1692;28.20;49.97;3.800;208.1;35.18;
1-1693;28.21;49.97;3.900;208.1;35.20;
1-1694;28.23;49.97;3.900;208.1;35.22;
1-1695;28.25;49.97;3.900;208.1;35.24;
1-1696;28.26;49.97;3.900;208.1;35.27;
1-1697;28.28;49.97;3.800;208.1;35.29;
1-1698;28.30;49.97;3.800;208.1;35.31;
1-1699;28.31;49.97;3.900;208.1;35.33;
1-1700;28.33;49.97;3.900;208.1;35.35;
1-1701;28.35;49.97;3.900;208.1;35.37;
1-1702;28.36;49.97;3.900;208.1;35.39;
1-1703;28.38;49.97;3.900;208.1;35.41;
1-1704;28.40;49.97;3.800;208.1;35.43;
1-1705;28.41;49.97;3.900;208.1;35.45;
1-1706;28.43;49.97;3.900;208.1;35.47;
1-1707;28.45;49.97;3.900;208.1;35.49;
1-1708;28.46;49.97;3.800;208.1;35.51;
1-1709;28.48;49.97;3.800;208.1;35.53;
1-1710;28.50;49.97;3.800;208.1;35.55;
1-1711;28.51;49.97;3.900;208.1;35.57;
1-1712;28.53;49.97;3.900;208.1;35.59;
1-1713;28.55;49.97;3.900;208.1;35.61;
1-1714;28.56;49.97;4.000;208.1;35.63;
1-1715;28.58;49.97;3.900;208.1;35.65;
1-1716;28.60;49.97;3.900;208.1;35.67;
1-1717;28.61;49.97;3.800;208.2;35.69;
1-1718;28.63;49.97;3.900;208.1;35.71;
1-1719;28.65;49.97;3.900;208.1;35.73;
1-1720;28.66;49.97;3.900;208.1;35.75;
1-1721;28.68;49.97;3.900;208.1;35.77;
1-1722;28.70;49.97;3.900;208.1;35.79;
1-1723;28.71;49.97;4.000;208.1;35.81;
1-1724;28.73;49.97;4.000;208.2;35.83;
1-1725;28.75;49.97;4.000;208.2;35.86;
1-1726;28.76;49.97;4.000;208.2;35.88;
1-1727;28.78;49.97;4.000;208.2;35.90;
1-1728;28.80;49.97;4.000;208.2;35.92;
1-1729;28.81;49.97;4.000;208.2;35.94;
1-1730;28.83;49.97;4.000;208.2;35.96;
1-1731;28.85;49.97;4.000;208.2;35.98;
1-1732;28.86;49.97;4.000;208.2;36.00;
1-1733;28.88;49.97;4.000;208.2;36.02;
1-1734;28.90;49.97;4.000;208.2;36.04;
1-1735;28.91;49.97;4.000;208.2;36.06;
1-1736;28.93;49.97;4.200;208.2;36.09;
1-1737;28.95;49.97;4.100;208.2;36.11;
1-1738;28.96;49.97;4.000;208.2;36.13;
1-1739;28.98;49.97;4.100;208.2;36.15;
1-1740;29.00;49.97;4.100;208.2;36.17;
1-1741;29.01;49.97;4.000;208.2;36.19;
1-1742;29.03;49.97;4.000;208.2;36.21;
1-1743;29.05;49.97;4.000;208.2;36.23;
1-1744;29.06;49.97;4.000;208.2;36.26;
1-1745;29.08;49.97;4.000;208.2;36.28;
1-1746;29.10;49.97;4.100;208.2;36.30;
1-1747;29.11;49.97;4.100;208.2;36.32;
1-1748;29.13;49.97;4.100;208.2;36.34;
1-1749;29.15;49.97;4.100;208.2;36.36;
1-1750;29.16;49.97;4.100;208.2;36.38;
1-1751;29.18;49.97;4.100;208.2;36.41;
1-1752;29.20;49.97;4.100;208.2;36.43;
1-1753;29.21;49.97;4.000;208.2;36.45;
1-1754;29.23;49.97;4.200;208.2;36.47;
1-1755;29.25;49.97;4.100;208.2;36.49;
1-1756;29.26;49.97;4.100;208.2;36.51;
1-1757;29.28;49.97;4.200;208.2;36.53;
1-1758;29.30;49.97;4.100;208.2;36.56;
1-1759;29.31;49.97;4.100;208.2;36.58;
1-1760;29.33;49.97;4.100;208.2;36.60;
1-1761;29.35;49.97;4.200;208.2;36.62;
1-1762;29.36;49.97;4.200;208.2;36.64;
1-1763;29.38;49.97;4.100;208.3;36.66;
1-1764;29.40;49.97;4.100;208.3;36.69;
1-1765;29.41;49.97;4.100;208.2;36.71;
1-1766;29.43;49.97;4.200;208.3;36.73;
1-1767;29.45;49.97;4.200;208.3;36.75;
1-1768;29.46;49.97;4.300;208.3;36.77;
1-1769;29.48;49.97;4.200;208.3;36.80;
1-1770;29.50;49.97;4.200;208.3;36.82;
1-1771;29.51;49.97;4.100;208.3;36.84;
1-1772;29.53;49.97;4.200;208.3;36.86;
1-1773;29.55;49.97;4.200;208.3;36.88;
1-1774;29.56;49.97;4.200;208.3;36.90;
1-1775;29.58;49.97;4.100;208.3;36.93;
1-1776;29.60;49.97;4.200;208.3;36.95;
1-1777;29.61;49.97;4.200;208.3;36.97;
1-1778;29.63;49.97;4.200;208.3;36.99;
1-1779;29.65;49.97;4.300;208.3;37.01;
1-1780;29.66;49.97;4.300;208.3;37.04;
1-1781;29.68;49.97;4.200;208.3;37.06;
1-1782;29.70;49.97;4.200;208.3;37.08;
1-1783;29.71;49.97;4.100;208.3;37.10;
1-1784;29.73;49.97;4.200;208.3;37.12;
1-1785;29.75;49.97;4.200;208.3;37.15;
1-1786;29.76;49.97;4.400;208.3;37.17;
1-1787;29.78;49.97;4.300;208.3;37.19;
1-1788;29.80;49.97;4.300;208.3;37.21;
1-1789;29.81;49.97;4.300;208.3;37.24;
1-1790;29.83;49.97;4.400;208.3;37.26;
1-1791;29.85;49.97;4.400;208.3;37.28;
1-1792;29.86;49.97;4.400;208.3;37.31;
1-1793;29.88;49.97;4.300;208.3;37.33;
1-1794;29.90;49.97;4.300;208.3;37.35;
1-1795;29.91;49.97;4.300;208.3;37.37;
1-1796;29.93;49.97;4.300;208.3;37.40;
1-1797;29.95;49.97;4.400;208.3;37.42;
1-1798;29.96;49.97;4.400;208.3;37.44;
1-1799;29.98;49.97;4.300;208.3;37.46;
1-1800;30.00;49.97;4.400;208.3;37.49;
1-1801;30.01;49.97;4.400;208.3;37.51;
1-1802;30.03;49.97;4.400;208.3;37.53;
1-1803;30.05;49.97;4.400;208.3;37.56;
1-1804;30.06;49.97;4.400;208.3;37.58;
1-1805;30.08;49.97;4.400;208.3;37.60;
1-1806;30.10;49.97;4.400;208.3;37.63;
1-1807;30.11;49.97;4.400;208.3;37.65;
1-1808;30.13;49.97;4.300;208.3;37.67;
1-1809;30.15;49.97;4.400;208.3;37.69;
1-1810;30.16;49.97;4.400;208.3;37.72;
1-1811;30.18;49.97;4.500;208.4;37.74;
1-1812;30.20;49.97;4.500;208.4;37.76;
1-1813;30.21;49.97;4.500;208.4;37.79;
1-1814;30.23;49.97;4.500;208.4;37.81;
1-1815;30.25;49.97;4.500;208.4;37.83;
1-1816;30.26;49.97;4.500;208.4;37.86;
1-1817;30.28;49.97;4.500;208.4;37.88;
1-1818;30.30;49.97;4.600;208.4;37.91;
1-1819;30.31;49.97;4.600;208.4;37.93;
1-1820;30.33;49.97;4.600;208.4;37.95;
1-1821;30.35;49.97;4.600;208.4;37.98;
1-1822;30.36;49.97;4.600;208.4;38.00;
1-1823;30.38;49.97;4.700;208.4;38.03;
1-1824;30.40;49.97;4.700;208.4;38.05;
1-1825;30.41;49.97;4.700;208.4;38.08;
1-1826;30.43;49.97;4.700;208.4;38.10;
1-1827;30.45;49.97;4.700;208.5;38.12;
1-1828;30.46;49.97;4.700;208.5;38.15;
1-1829;30.48;49.97;4.700;208.5;38.17;
1-1830;30.50;49.97;4.700;208.5;38.20;
1-1831;30.51;49.97;4.800;208.5;38.22;
1-1832;30.53;49.97;4.700;208.5;38.25;
1-1833;30.55;49.97;4.800;208.5;38.27;
1-1834;30.56;49.97;4.800;208.5;38.30;
1-1835;30.58;49.97;4.800;208.5;38.32;
1-1836;30.60;49.97;4.800;208.5;38.35;
1-1837;30.61;49.97;4.800;208.5;38.37;
1-1838;30.63;49.97;4.800;208.5;38.40;
1-1839;30.65;49.97;4.800;208.5;38.42;
1-1840;30.66;49.97;4.900;208.5;38.45;
1-1841;30.68;49.97;4.800;208.5;38.47;
1-1842;30.70;49.97;4.900;208.5;38.50;
1-1843;30.71;49.97;4.900;208.5;38.53;
1-1844;30.73;49.97;4.900;208.5;38.55;
1-1845;30.75;49.97;5.000;208.5;38.58;
1-1846;30.76;49.97;5.000;208.5;38.60;
1-1847;30.78;49.97;5.000;208.5;38.63;
1-1848;30.80;49.97;5.000;208.6;38.66;
1-1849;30.81;49.97;5.000;208.6;38.68;
1-1850;30.83;49.97;5.000;208.6;38.71;
1-1851;30.85;49.97;5.100;208.6;38.73;
1-1852;30.86;49.97;5.200;208.6;38.76;
1-1853;30.88;49.97;5.200;208.6;38.79;
1-1854;30.90;49.97;5.100;208.6;38.82;
1-1855;30.91;49.97;5.100;208.6;38.84;
1-1856;30.93;49.97;5.200;208.6;38.87;
1-1857;30.95;49.97;5.200;208.6;38.90;
1-1858;30.96;49.97;5.300;208.6;38.92;
1-1859;30.98;49.97;5.300;208.6;38.95;
1-1860;31.00;49.97;5.300;208.6;38.98;
1-1861;31.01;49.97;5.300;208.7;39.01;
1-1862;31.03;49.97;5.300;208.7;39.03;
1-1863;31.05;49.97;5.400;208.7;39.06;
1-1864;31.06;49.97;5.400;208.7;39.09;
1-1865;31.08;49.97;5.500;208.7;39.12;
1-1866;31.10;49.97;5.400;208.7;39.15;
1-1867;31.11;49.97;5.600;208.7;39.18;
1-1868;31.13;49.97;5.500;208.7;39.21;
1-1869;31.15;49.97;5.500;208.7;39.23;
1-1870;31.16;49.97;5.600;208.8;39.26;
1-1871;31.18;49.97;5.600;208.8;39.29;
1-1872;31.20;49.97;5.600;208.8;39.32;
1-1873;31.21;49.97;5.700;208.8;39.35;
1-1874;31.23;49.97;5.700;208.8;39.38;
1-1875;31.25;49.97;5.800;208.8;39.41;
1-1876;31.26;49.97;5.800;208.8;39.44;
1-1877;31.28;49.97;5.900;208.8;39.47;
1-1878;31.30;49.97;5.800;208.8;39.50;
1-1879;31.31;49.97;5.900;208.9;39.53;
1-1880;31.33;49.97;5.900;208.9;39.56;
1-1881;31.35;49.97;6.100;208.9;39.60;
1-1882;31.36;49.97;6.000;208.9;39.63;
1-1883;31.38;49.97;6.200;208.9;39.66;
1-1884;31.40;49.97;6.000;209.0;39.69;
1-1885;31.41;49.97;6.100;209.0;39.72;
1-1886;31.43;49.97;6.200;209.0;39.76;
1-1887;31.45;49.97;6.300;209.0;39.79;
1-1888;31.46;49.97;6.300;209.0;39.82;
1-1889;31.48;49.97;6.200;209.0;39.85;
1-1890;31.50;49.97;6.300;209.0;39.89;
1-1891;31.51;49.97;6.400;209.1;39.92;
1-1892;31.53;49.97;6.400;209.1;39.95;
1-1893;31.55;49.97;6.400;209.1;39.99;
1-1894;31.56;49.97;6.500;209.2;40.02;
1-1895;31.58;49.97;6.600;209.2;40.05;
1-1896;31.60;49.97;6.400;209.2;40.09;
1-1897;31.61;49.97;6.700;209.2;40.12;
1-1898;31.63;49.97;6.600;209.2;40.16;
1-1899;31.65;49.97;6.700;209.2;40.19;
1-1900;31.66;49.97;6.700;209.2;40.23;
1-1901;31.68;49.97;6.900;209.3;40.26;
1-1902;31.70;49.97;6.900;209.3;40.30;
1-1903;31.71;49.97;6.900;209.3;40.34;
1-1904;31.73;49.97;6.900;209.3;40.37;
1-1905;31.75;49.97;6.900;209.3;40.41;
1-1906;31.76;49.97;7.100;209.4;40.44;
1-1907;31.78;49.97;7.100;209.4;40.48;
1-1908;31.80;49.97;7.200;209.4;40.52;
1-1909;31.81;49.97;7.200;209.4;40.56;
1-1910;31.83;49.97;7.300;209.4;40.59;
1-1911;31.85;49.97;7.300;209.5;40.63;
1-1912;31.86;49.97;7.400;209.5;40.67;
1-1913;31.88;49.97;7.600;209.5;40.71;
1-1914;31.90;49.97;7.400;209.6;40.75;
1-1915;31.91;49.97;7.700;209.6;40.79;
1-1916;31.93;49.97;7.600;209.6;40.83;
1-1917;31.95;49.97;7.700;209.6;40.87;
1-1918;31.96;49.97;7.800;209.6;40.91;
1-1919;31.98;49.97;8.000;209.7;40.95;
1-1920;32.00;49.97;8.000;209.7;40.99;
1-1921;32.01;49.97;8.100;209.7;41.04;
1-1922;32.03;49.97;8.300;209.8;41.08;
1-1923;32.05;49.97;8.200;209.8;41.12;
1-1924;32.06;49.97;8.400;209.8;41.16;
1-1925;32.08;49.97;8.500;209.8;41.21;
1-1926;32.10;49.97;8.600;209.9;41.25;
1-1927;32.11;49.97;8.500;209.9;41.30;
1-1928;32.13;49.97;8.700;210.0;41.34;
1-1929;32.15;49.97;8.700;210.0;41.39;
1-1930;32.16;49.97;8.900;210.1;41.43;
1-1931;32.18;49.97;9.000;210.1;41.48;
1-1932;32.20;49.97;9.000;210.1;41.53;
1-1933;32.21;49.97;9.200;210.2;41.58;
1-1934;32.23;49.97;9.200;210.2;41.62;
1-1935;32.25;49.97;9.300;210.3;41.67;
1-1936;32.26;49.97;9.400;210.4;41.72;
1-1937;32.28;49.97;9.600;210.4;41.77;
1-1938;32.30;49.97;9.700;210.4;41.82;
1-1939;32.31;49.97;9.600;210.5;41.87;
1-1940;32.33;49.97;10.00;210.6;41.92;
1-1941;32.35;49.97;9.700;210.6;41.98;
1-1942;32.36;49.97;10.10;210.7;42.03;
1-1943;32.38;49.97;10.20;210.8;42.08;
1-1944;32.40;49.97;10.40;210.8;42.13;
1-1945;32.41;49.97;10.20;210.9;42.19;
1-1946;32.43;49.97;10.60;211.0;42.24;
1-1947;32.45;49.97;10.50;211.1;42.30;
1-1948;32.46;49.97;10.60;211.2;42.35;
1-1949;32.48;49.97;10.80;211.2;42.41;
1-1950;32.50;49.97;10.80;211.3;42.47;
1-1951;32.51;49.97;11.00;211.4;42.52;
1-1952;32.53;49.97;11.10;211.5;42.58;
1-1953;32.55;49.97;11.00;211.6;42.64;
1-1954;32.56;49.97;11.10;211.7;42.70;
1-1955;32.58;49.97;11.30;211.8;42.75;
1-1956;32.60;49.97;11.30;211.8;42.81;
1-1957;32.61;49.97;11.20;211.9;42.87;
1-1958;32.63;49.97;11.40;212.0;42.93;
1-1959;32.65;49.97;11.10;212.0;42.99;
1-1960;32.66;49.97;11.50;212.1;43.05;
1-1961;32.68;49.97;11.50;212.2;43.11;
1-1962;32.70;49.97;11.80;212.2;43.17;
1-1963;32.71;49.97;11.40;212.3;43.23;
1-1964;32.73;49.97;11.90;212.4;43.29;
1-1965;32.75;49.97;11.70;212.5;43.35;
1-1966;32.76;49.97;11.70;212.5;43.42;
1-1967;32.78;49.97;12.00;212.6;43.48;
1-1968;32.80;49.97;12.00;212.6;43.54;
1-1969;32.81;49.97;12.00;212.7;43.60;
1-1970;32.83;49.97;12.10;212.7;43.67;
1-1971;32.85;49.97;11.90;212.8;43.73;
1-1972;32.86;49.97;12.20;212.8;43.79;
1-1973;32.88;49.97;12.50;212.9;43.86;
1-1974;32.90;49.97;12.10;212.9;43.92;
1-1975;32.91;49.97;12.20;213.0;43.98;
1-1976;32.93;49.97;12.30;213.0;44.05;
1-1977;32.95;49.97;12.30;213.0;44.11;
1-1978;32.96;49.97;12.60;213.1;44.18;
1-1979;32.98;49.97;12.30;213.2;44.24;
1-1980;33.00;49.97;12.80;213.2;44.31;
1-1981;33.01;49.97;12.20;213.2;44.37;
1-1982;33.03;49.97;13.00;213.3;44.44;
1-1983;33.05;49.97;12.30;213.3;44.51;
1-1984;33.06;49.97;13.10;213.3;44.57;
1-1985;33.08;49.97;12.60;213.4;44.64;
1-1986;33.10;49.97;13.20;213.4;44.71;
1-1987;33.11;49.97;12.50;213.4;44.78;
1-1988;33.13;49.97;12.70;213.5;44.84;
1-1989;33.15;49.97;13.30;213.5;44.91;
1-1990;33.16;49.97;12.80;213.5;44.98;
1-1991;33.18;49.97;13.50;213.6;45.05;
1-1992;33.20;49.97;12.80;213.6;45.12;
1-1993;33.21;49.97;13.10;213.6;45.18;
1-1994;33.23;49.97;13.00;213.7;45.25;
1-1995;33.25;49.97;13.20;213.7;45.32;
1-1996;33.26;49.97;13.10;213.8;45.39;
1-1997;33.28;49.97;12.90;213.8;45.46;
1-1998;33.30;49.97;13.50;213.8;45.53;
1-1999;33.31;49.97;12.80;213.8;45.59;
1-2000;33.33;49.97;13.30;213.8;45.66;
1-2001;33.35;49.97;12.90;213.9;45.73;
1-2002;33.36;49.97;13.50;213.9;45.80;
1-2003;33.38;49.97;13.20;213.9;45.87;
1-2004;33.40;49.97;13.50;214.0;45.94;
1-2005;33.41;49.97;12.90;214.0;46.01;
1-2006;33.43;49.97;13.10;214.1;46.08;
1-2007;33.45;49.97;13.50;214.1;46.15;
1-2008;33.46;49.97;13.20;214.1;46.22;
1-2009;33.48;49.97;13.50;214.2;46.29;
1-2010;33.50;49.97;13.30;214.2;46.36;
1-2011;33.51;49.97;13.10;214.2;46.43;
1-2012;33.53;49.97;13.30;214.3;46.49;
1-2013;33.55;49.97;13.60;214.3;46.57;
1-2014;33.56;49.97;13.40;214.3;46.64;
1-2015;33.58;49.97;13.10;214.4;46.71;
1-2016;33.60;49.97;13.30;214.4;46.77;
1-2017;33.61;49.97;13.00;214.4;46.84;
1-2018;33.63;49.97;13.50;214.4;46.91;
1-2019;33.65;49.97;13.00;214.4;46.98;
1-2020;33.66;49.97;13.40;214.5;47.05;
1-2021;33.68;49.97;13.70;214.5;47.12;
1-2022;33.70;49.97;13.30;214.5;47.19;
1-2023;33.71;49.97;12.90;214.6;47.26;
1-2024;33.73;49.97;13.00;214.6;47.33;
1-2025;33.75;49.97;13.00;214.6;47.40;
1-2026;33.76;49.97;13.00;214.6;47.46;
1-2027;33.78;49.97;13.30;214.6;47.53;
1-2028;33.80;49.97;13.10;214.6;47.60;
1-2029;33.81;49.97;12.90;214.6;47.67;
1-2030;33.83;49.97;13.10;214.6;47.74;
1-2031;33.85;49.97;13.00;214.6;47.81;
1-2032;33.86;49.97;13.10;214.6;47.88;
1-2033;33.88;49.97;13.50;214.6;47.95;
1-2034;33.90;49.97;13.40;214.6;48.02;
1-2035;33.91;49.97;13.20;214.7;48.09;
1-2036;33.93;49.97;13.30;214.7;48.15;
1-2037;33.95;49.97;13.20;214.7;48.22;
1-2038;33.96;49.97;13.50;214.7;48.29;
1-2039;33.98;49.97;13.40;214.8;48.36;
1-2040;34.00;49.97;13.50;214.8;48.43;
1-2041;34.01;49.97;13.60;214.8;48.51;
1-2042;34.03;49.97;13.30;214.8;48.58;
1-2043;34.05;49.97;13.80;214.8;48.65;
1-2044;34.06;49.97;13.20;214.9;48.72;
1-2045;34.08;49.97;13.70;215.0;48.79;
1-2046;34.10;49.97;13.30;215.0;48.86;
1-2047;34.11;49.97;13.50;215.0;48.93;
1-2048;34.13;49.97;13.30;215.0;49.00;
1-2049;34.15;49.97;13.60;215.0;49.07;
1-2050;34.16;49.97;13.10;215.0;49.14;
1-2051;34.18;49.97;13.30;215.0;49.21;
1-2052;34.20;49.97;13.00;215.0;49.28;
1-2053;34.21;49.97;13.20;215.0;49.35;
1-2054;34.23;49.97;13.20;215.0;49.41;
1-2055;34.25;49.97;13.30;215.0;49.48;
1-2056;34.26;49.97;13.00;215.1;49.55;
1-2057;34.28;49.97;13.70;215.1;49.62;
1-2058;34.30;49.97;13.20;215.1;49.69;
1-2059;34.31;49.97;13.30;215.1;49.76;
1-2060;34.33;49.97;12.80;215.1;49.83;
1-2061;34.35;49.97;13.40;215.1;49.90;
1-2062;34.36;49.97;13.10;215.2;49.97;
1-2063;34.38;49.97;13.50;215.2;50.04;
1-2064;34.40;49.97;13.40;215.2;50.11;
1-2065;34.41;49.97;13.40;215.2;50.18;
1-2066;34.43;49.97;13.30;215.2;50.25;
1-2067;34.45;49.97;13.90;215.2;50.32;
1-2068;34.46;49.97;13.60;215.2;50.39;
1-2069;34.48;49.97;13.30;215.2;50.46;
1-2070;34.50;49.97;13.20;215.3;50.53;
1-2071;34.51;49.97;13.20;215.3;50.60;
1-2072;34.53;49.97;13.20;215.3;50.67;
1-2073;34.55;49.97;13.30;215.3;50.74;
1-2074;34.56;49.97;13.20;215.3;50.81;
1-2075;34.58;49.97;13.90;215.3;50.88;
1-2076;34.60;49.97;13.40;215.3;50.95;
1-2077;34.61;49.97;13.20;215.3;51.02;
1-2078;34.63;49.97;12.90;215.3;51.09;
1-2079;34.65;49.97;13.70;215.4;51.16;
1-2080;34.66;49.97;13.00;215.4;51.23;
1-2081;34.68;49.97;13.40;215.4;51.30;
1-2082;34.70;49.97;13.30;215.4;51.37;
1-2083;34.71;49.97;13.50;215.4;51.44;
1-2084;34.73;49.97;13.10;215.4;51.51;
1-2085;34.75;49.97;13.50;215.4;51.58;
1-2086;34.76;49.97;13.50;215.4;51.65;
1-2087;34.78;49.97;13.30;215.5;51.72;
1-2088;34.80;49.97;13.50;215.5;51.79;
1-2089;34.81;49.97;13.40;215.5;51.86;
1-2090;34.83;49.97;13.40;215.5;51.93;
1-2091;34.85;49.97;13.50;215.5;52.00;
1-2092;34.86;49.97;13.50;215.5;52.07;
1-2093;34.88;49.97;13.70;215.5;52.14;
1-2094;34.90;49.97;13.40;215.5;52.21;
1-2095;34.91;49.97;13.80;215.5;52.28;
1-2096;34.93;49.97;13.40;215.5;52.35;
1-2097;34.95;49.97;14.10;215.5;52.42;
1-2098;34.96;49.97;13.10;215.6;52.50;
1-2099;34.98;49.97;14.00;215.5;52.57;
1-2100;35.00;49.97;13.80;215.6;52.64;
1-2101;35.01;49.97;13.60;215.6;52.71;
1-2102;35.03;49.97;13.60;215.6;52.78;
1-2103;35.05;49.97;13.60;215.6;52.85;
1-2104;35.06;49.97;13.50;215.6;52.92;
1-2105;35.08;49.97;13.30;215.7;52.99;
1-2106;35.10;49.97;13.60;215.7;53.06;
1-2107;35.11;49.97;13.60;215.7;53.14;
1-2108;35.13;49.97;13.30;215.7;53.21;
1-2109;35.15;49.97;13.40;215.7;53.28;
1-2110;35.16;49.97;13.40;215.7;53.35;
1-2111;35.18;49.97;13.40;215.7;53.42;
1-2112;35.20;49.97;13.30;215.8;53.49;
1-2113;35.21;49.97;13.70;215.8;53.56;
1-2114;35.23;49.97;13.30;215.8;53.63;
1-2115;35.25;49.97;13.60;215.8;53.70;
1-2116;35.26;49.97;12.90;215.8;53.77;
1-2117;35.28;49.97;13.80;215.7;53.84;
1-2118;35.30;49.97;13.60;215.7;53.91;
1-2119;35.31;49.97;13.70;215.7;53.98;
1-2120;35.33;49.97;13.30;215.8;54.05;
1-2121;35.35;49.97;13.60;215.8;54.12;
1-2122;35.36;49.97;14.00;215.8;54.19;
1-2123;35.38;49.97;13.40;215.8;54.27;
1-2124;35.40;49.97;13.80;215.9;54.34;
1-2125;35.41;49.97;13.70;215.9;54.41;
1-2126;35.43;49.97;13.40;215.9;54.48;
1-2127;35.45;49.97;13.40;215.9;54.55;
1-2128;35.46;49.97;13.30;215.9;54.62;
1-2129;35.48;49.97;13.70;215.9;54.69;
1-2130;35.50;49.97;13.40;215.9;54.76;
1-2131;35.51;49.97;13.90;215.9;54.83;
1-2132;35.53;49.97;13.20;215.9;54.90;
1-2133;35.55;49.97;13.70;215.9;54.97;
1-2134;35.56;49.97;13.20;215.9;55.04;
1-2135;35.58;49.97;13.30;215.9;55.11;
1-2136;35.60;49.97;13.60;215.9;55.18;
1-2137;35.61;49.97;13.70;216.0;55.26;
1-2138;35.63;49.97;13.10;216.0;55.33;
1-2139;35.65;49.97;13.20;216.0;55.39;
1-2140;35.66;49.97;13.40;216.0;55.46;
1-2141;35.68;49.97;13.20;216.0;55.53;
1-2142;35.70;49.97;13.50;216.0;55.60;
1-2143;35.71;49.97;13.60;216.0;55.67;
1-2144;35.73;49.97;13.60;216.0;55.75;
1-2145;35.75;49.97;13.40;216.0;55.82;
1-2146;35.76;49.97;13.40;216.0;55.89;
1-2147;35.78;49.97;13.40;216.0;55.96;
1-2148;35.80;49.97;13.80;216.0;56.03;
1-2149;35.81;49.97;13.40;216.0;56.10;
1-2150;35.83;49.97;13.20;216.0;56.17;
1-2151;35.85;49.97;13.50;216.0;56.24;
1-2152;35.86;49.97;13.10;216.0;56.31;
1-2153;35.88;49.97;13.40;216.0;56.38;
1-2154;35.90;49.97;13.70;216.0;56.45;
1-2155;35.91;49.97;13.40;216.0;56.52;
1-2156;35.93;49.97;13.30;216.0;56.59;
1-2157;35.95;49.97;13.10;216.1;56.66;
1-2158;35.96;49.97;13.50;216.1;56.73;
1-2159;35.98;49.97;13.00;216.1;56.80;
1-2160;36.00;49.97;13.40;216.1;56.87;
1-2161;36.01;49.97;13.30;216.1;56.94;
1-2162;36.03;49.97;13.10;216.1;57.00;
1-2163;36.05;49.97;13.20;216.1;57.07;
1-2164;36.06;49.97;13.20;216.1;57.14;
1-2165;36.08;49.97;13.40;216.1;57.21;
1-2166;36.10;49.97;13.30;216.1;57.28;
1-2167;36.11;49.97;13.40;216.1;57.35;
1-2168;36.13;49.97;13.00;216.1;57.42;
1-2169;36.15;49.97;13.10;216.2;57.49;
1-2170;36.16;49.97;13.20;216.2;57.56;
